organic_formula,organic_concentration,organic_temperature,organic_soak_time,organic_ph,organic_curing_time,Adhesion,Coverage,Uniformity,Timestamp
5.0,3.3,35.0,130.0,7.5,55.0,0.29968914,0.30077097,0.33905584,2026-01-25-09:08:06
12.0,5.0,40.0,140.0,5.5,15.0,0.39241377,0.19316994,0.4751478,2026-01-25-09:08:37
30.0,4.1,40.0,280.0,9.0,35.0,0.5767276,0.44591135,0.49285015,2026-01-25-09:08:37
30.0,3.3,40.0,280.0,7.5,35.0,0.53142154,0.4298399,0.4413195,2026-01-25-09:08:37
30.0,2.4,40.0,200.0,8.0,15.0,0.4958832,0.31202465,0.3769036,2026-01-25-09:08:37
30.0,5.0,40.0,260.0,7.0,60.0,0.5589655,0.49051726,0.51896554,2026-01-25-09:08:37
30.0,5.0,40.0,280.0,7.0,35.0,0.56448275,0.42448276,0.5244828,2026-01-25-09:09:22
30.0,4.1,40.0,260.0,7.5,60.0,0.54549617,0.4958744,0.47661862,2026-01-25-09:09:22
30.0,4.3,40.0,260.0,8.5,60.0,0.56753695,0.5065887,0.49396554,2026-01-25-09:09:22
30.0,5.0,40.0,80.0,7.0,60.0,0.50931036,0.33534482,0.4693104,2026-01-25-09:09:22
30.0,0.1,40.0,260.0,8.0,60.0,0.4561084,0.50123155,0.27610838,2026-01-25-09:09:22
30.0,4.3,40.0,280.0,7.0,35.0,0.54733986,0.42448276,0.48876852,2026-01-25-09:10:17
21.0,5.0,40.0,280.0,5.0,35.0,0.47699508,0.3782266,0.5101971,2026-01-25-09:10:17
30.0,5.0,40.0,280.0,8.5,35.0,0.590197,0.4405542,0.5351971,2026-01-25-09:10:17
30.0,0.2,40.0,280.0,7.0,35.0,0.44693175,0.42448276,0.2795848,2026-01-25-09:10:17
10.0,5.0,40.0,280.0,5.0,35.0,0.41197044,0.3478818,0.5101971,2026-01-25-09:10:17
30.0,2.6,40.0,280.0,8.5,35.0,0.53142154,0.4405542,0.4127481,2026-01-25-09:11:11
21.0,4.5,40.0,260.0,6.0,60.0,0.47504574,0.4549754,0.48631245,2026-01-25-09:11:11
30.0,4.0,40.0,280.0,8.5,35.0,0.56570727,0.4405542,0.4841766,2026-01-25-09:11:11
30.0,5.0,40.0,280.0,8.5,25.0,0.590197,0.40724388,0.5351971,2026-01-25-09:11:11
30.0,5.0,40.0,280.0,9.0,35.0,0.5987685,0.44591135,0.53876853,2026-01-25-09:11:11
30.0,4.8,40.0,260.0,8.5,60.0,0.57978183,0.5065887,0.51947576,2026-01-25-09:11:59
30.0,1.7,40.0,260.0,9.0,60.0,0.5124349,0.51194584,0.3648839,2026-01-25-09:11:59
30.0,0.3,40.0,280.0,9.0,35.0,0.48366642,0.44591135,0.29897258,2026-01-25-09:11:59
30.0,5.0,40.0,280.0,9.0,25.0,0.5987685,0.41260102,0.53876853,2026-01-25-09:11:59
30.0,0.4,40.0,280.0,9.0,35.0,0.4861154,0.44591135,0.30407462,2026-01-25-09:11:59
30.0,0.5,40.0,260.0,9.0,60.0,0.48304713,0.51194584,0.3036594,2026-01-25-09:12:54
30.0,4.8,40.0,280.0,9.0,25.0,0.5938705,0.41260102,0.52856445,2026-01-25-09:12:54
30.0,5.0,40.0,280.0,9.0,40.0,0.5987685,0.4625665,0.53876853,2026-01-25-09:12:54
30.0,2.7,40.0,280.0,9.0,35.0,0.5424419,0.44591135,0.4214216,2026-01-25-09:12:54
30.0,0.7,40.0,260.0,9.0,60.0,0.4879451,0.51194584,0.3138635,2026-01-25-09:12:54
24.0,4.8,40.0,280.0,6.0,40.0,0.5060873,0.41387194,0.50713587,2026-01-25-09:13:50
7.0,4.8,40.0,280.0,8.5,40.0,0.43744195,0.3937611,0.524993,2026-01-25-09:13:50
30.0,5.0,40.0,280.0,9.0,10.0,0.5987685,0.3626355,0.53876853,2026-01-25-09:13:50
20.0,5.0,40.0,280.0,9.0,40.0,0.53374386,0.4349803,0.53876853,2026-01-25-09:13:50
21.0,4.8,40.0,280.0,3.5,10.0,0.44837794,0.2788793,0.4892787,2026-01-25-09:13:50
30.0,5.0,40.0,280.0,9.0,50.0,0.5987685,0.49587682,0.53876853,2026-01-25-09:14:43
30.0,5.0,40.0,280.0,9.0,30.0,0.5987685,0.42925617,0.53876853,2026-01-25-09:14:43
30.0,4.8,40.0,260.0,9.0,60.0,0.5883533,0.51194584,0.5230472,2026-01-25-09:14:43
30.0,5.0,40.0,280.0,9.0,20.0,0.5987685,0.39594582,0.53876853,2026-01-25-09:14:43
30.0,0.8,40.0,260.0,9.0,60.0,0.4903941,0.51194584,0.31896555,2026-01-25-09:14:43
30.0,5.0,40.0,280.0,9.0,55.0,0.5987685,0.512532,0.53876853,2026-01-25-09:15:34
30.0,5.0,40.0,280.0,9.0,45.0,0.5987685,0.4792217,0.53876853,2026-01-25-09:15:34
30.0,5.0,40.0,260.0,9.0,40.0,0.5932512,0.44670442,0.5332513,2026-01-25-09:15:34
24.0,3.2,40.0,280.0,4.0,55.0,0.4343913,0.44240886,0.41121748,2026-01-25-09:15:34
30.0,5.0,40.0,280.0,9.0,60.0,0.5987685,0.5291872,0.53876853,2026-01-25-09:15:34
30.0,3.4,40.0,280.0,9.0,60.0,0.5595848,0.5291872,0.45713586,2026-01-25-09:16:33
30.0,5.0,40.0,10.0,9.0,60.0,0.52428573,0.29642856,0.46428576,2026-01-25-09:16:33
30.0,1.1,40.0,280.0,9.0,60.0,0.5032583,0.5291872,0.33978888,2026-01-25-09:16:33
30.0,2.5,40.0,280.0,9.0,60.0,0.537544,0.5291872,0.41121748,2026-01-25-09:16:33
30.0,5.0,40.0,30.0,9.0,60.0,0.529803,0.31366995,0.469803,2026-01-25-09:16:33
30.0,5.0,40.0,280.0,9.0,15.0,0.5987685,0.37929064,0.53876853,2026-01-25-09:17:28
30.0,5.0,35.0,280.0,9.0,60.0,0.5654351,0.5291872,0.47210184,2026-01-25-09:17:28
30.0,2.3,40.0,280.0,9.0,60.0,0.532646,0.5291872,0.4010134,2026-01-25-09:17:28
15.999999,5.0,40.0,280.0,9.0,60.0,0.507734,0.49056652,0.53876853,2026-01-25-09:17:28
30.0,0.9,40.0,260.0,9.0,25.0,0.49284306,0.39777344,0.3240676,2026-01-25-09:17:28
7.0,5.0,40.0,280.0,9.0,40.0,0.44921184,0.39911824,0.53876853,2026-01-25-09:18:10
30.0,4.8,40.0,280.0,9.0,60.0,0.5938705,0.5291872,0.52856445,2026-01-25-09:18:10
30.0,1.0,40.0,280.0,9.0,60.0,0.5008093,0.5291872,0.33468688,2026-01-25-09:18:10
20.0,1.8,40.0,300.0,9.5,25.0,0.46872622,0.40519953,0.38459185,2026-01-25-09:18:10
28.0,2.4,40.0,250.00002,7.5,15.0,0.4885433,0.3364951,0.38712528,2026-01-25-09:18:10
28.0,5.0,40.0,280.0,6.0,60.0,0.53522164,0.49152714,0.51733994,2026-01-25-09:19:08
26.0,5.0,40.0,280.0,9.0,60.0,0.5727586,0.5181527,0.53876853,2026-01-25-09:19:08
30.0,1.9,40.0,280.0,9.0,60.0,0.5228501,0.5291872,0.38060522,2026-01-25-09:19:08
24.0,5.0,40.0,280.0,4.0,60.0,0.47847292,0.45906407,0.5030542,2026-01-25-09:19:08
15.999999,5.0,40.0,280.0,9.0,40.0,0.507734,0.4239458,0.53876853,2026-01-25-09:19:08
28.0,5.0,40.0,290.0,6.0,40.0,0.53798026,0.43283743,0.52009857,2026-01-25-09:20:07
28.0,5.0,40.0,190.0,6.0,40.0,0.5103941,0.35352713,0.49251235,2026-01-25-09:20:07
30.0,5.0,40.0,300.0,9.0,40.0,0.6042857,0.47842857,0.5442858,2026-01-25-09:20:07
30.0,5.0,40.0,250.00002,9.0,15.0,0.5904926,0.35808378,0.53049266,2026-01-25-09:20:07
30.0,5.0,40.0,240.0,9.0,40.0,0.587734,0.4308424,0.52773404,2026-01-25-09:20:07
2.0,5.0,40.0,300.0,6.0,60.0,0.383202,0.43704435,0.5228572,2026-01-25-09:21:11
30.0,2.4,40.0,300.0,9.0,60.0,0.5406122,0.54642856,0.41163266,2026-01-25-09:21:11
30.0,5.0,40.0,300.0,9.0,60.0,0.6042857,0.54642856,0.5442858,2026-01-25-09:21:11
30.0,5.0,40.0,290.0,9.0,60.0,0.6015271,0.5378079,0.54152715,2026-01-25-09:21:11
30.0,5.0,40.0,300.0,9.0,55.0,0.6042857,0.52942854,0.5442858,2026-01-25-09:21:11
30.0,5.0,40.0,219.99998,9.0,60.0,0.58221674,0.47746307,0.5222168,2026-01-25-09:22:15
30.0,5.0,40.0,50.0,9.0,60.0,0.5353202,0.33091134,0.47532025,2026-01-25-09:22:15
30.0,0.6,40.0,300.0,9.0,60.0,0.4965306,0.54642856,0.3197959,2026-01-25-09:22:15
15.0,5.0,40.0,300.0,6.5,60.0,0.46943346,0.47826356,0.5264286,2026-01-25-09:22:15
17.0,5.0,40.0,300.0,6.5,60.0,0.4816995,0.4837808,0.5264286,2026-01-25-09:22:15
30.0,1.2,40.0,300.0,9.0,60.0,0.51122445,0.54642856,0.35040817,2026-01-25-09:23:09
23.0,5.0,40.0,300.0,9.0,60.0,0.5587685,0.5271182,0.5442858,2026-01-25-09:23:09
30.0,5.0,40.0,60.0,9.0,60.0,0.53807884,0.33953202,0.47807887,2026-01-25-09:23:09
30.0,5.0,40.0,170.0,9.0,60.0,0.5684236,0.4343596,0.5084237,2026-01-25-09:23:09
23.0,2.9,30.0,170.0,10.0,50.0,0.42091954,0.39624634,0.28937602,2026-01-25-09:23:09
30.0,2.9,30.0,300.0,9.0,60.0,0.4861905,0.54642856,0.31809527,2026-01-25-09:24:00
27.0,5.0,40.0,300.0,9.0,60.0,0.58477837,0.5381527,0.5442858,2026-01-25-09:24:00
26.0,4.8,40.0,300.0,9.0,55.0,0.5733779,0.51839405,0.5340817,2026-01-25-09:24:00
22.0,5.0,40.0,300.0,5.5,60.0,0.4964039,0.48685962,0.51928574,2026-01-25-09:24:00
30.0,2.8,40.0,300.0,9.0,60.0,0.5504081,0.54642856,0.43204084,2026-01-25-09:24:00
30.0,3.1,40.0,300.0,9.0,60.0,0.5577551,0.54642856,0.44734702,2026-01-25-09:24:59
30.0,4.2,40.0,300.0,9.0,60.0,0.58469385,0.54642856,0.5034694,2026-01-25-09:24:59
30.0,1.5,40.0,300.0,9.0,60.0,0.51857144,0.54642856,0.36571428,2026-01-25-09:24:59
30.0,1.3,40.0,300.0,9.0,60.0,0.5136734,0.54642856,0.3555102,2026-01-25-09:24:59
30.0,5.0,40.0,150.0,9.0,60.0,0.5629064,0.41711822,0.50290644,2026-01-25-09:24:59
30.0,2.1,40.0,300.0,9.0,60.0,0.5332653,0.54642856,0.39632654,2026-01-25-09:25:52
30.0,5.0,40.0,100.0,9.0,60.0,0.5491133,0.3740148,0.48911333,2026-01-25-09:25:52
5.0,5.0,40.0,300.0,9.0,60.0,0.44172412,0.47746307,0.5442858,2026-01-25-09:25:52
25.0,2.1,30.0,300.0,5.5,60.0,0.37667254,0.4951355,0.2577211,2026-01-25-09:25:52
30.0,3.7,40.0,300.0,9.0,60.0,0.57244897,0.54642856,0.47795922,2026-01-25-09:25:52
27.0,5.0,40.0,300.0,10.0,60.0,0.60147786,0.548867,0.5514286,2026-01-25-09:26:53
30.0,3.0,40.0,300.0,9.0,60.0,0.55530614,0.54642856,0.44224492,2026-01-25-09:26:53
30.0,0.1,30.0,300.0,9.0,60.0,0.41761905,0.54642856,0.19428572,2026-01-25-09:26:53
30.0,1.4,40.0,300.0,9.0,60.0,0.51612246,0.54642856,0.36061227,2026-01-25-09:26:53
30.0,2.2,40.0,300.0,9.0,60.0,0.53571427,0.54642856,0.40142858,2026-01-25-09:26:53
27.0,5.0,40.0,290.0,10.0,60.0,0.59871924,0.5402463,0.54867,2026-01-25-09:27:49
30.0,5.0,40.0,300.0,9.0,15.0,0.6042857,0.39342856,0.5442858,2026-01-25-09:27:49
30.0,5.0,40.0,300.0,9.0,45.0,0.6042857,0.49542853,0.5442858,2026-01-25-09:27:49
27.0,5.0,40.0,300.0,10.0,35.0,0.60147786,0.463867,0.5514286,2026-01-25-09:27:49
27.0,5.0,40.0,300.0,10.0,30.0,0.60147786,0.44686702,0.5514286,2026-01-25-09:27:49
27.0,5.0,40.0,110.0,10.0,60.0,0.54906404,0.38507393,0.4990148,2026-01-25-09:28:49
27.0,2.0,40.0,300.0,10.0,60.0,0.52800846,0.548867,0.39836738,2026-01-25-09:28:49
30.0,5.0,40.0,160.0,9.0,60.0,0.565665,0.4257389,0.50566506,2026-01-25-09:28:49
27.0,5.0,40.0,120.0,10.0,60.0,0.55182266,0.3936946,0.5017734,2026-01-25-09:28:49
30.0,5.0,40.0,90.0,9.0,60.0,0.54635465,0.36539412,0.48635474,2026-01-25-09:28:49
27.0,1.8,40.0,300.0,10.0,60.0,0.5231105,0.548867,0.3881633,2026-01-25-09:29:34
5.0,1.8,35.0,120.0,8.0,25.0,0.26692,0.2143005,0.26844004,2026-01-25-09:29:34
30.0,3.5,40.0,300.0,9.0,60.0,0.567551,0.54642856,0.4677551,2026-01-25-09:29:34
6.0,5.0,40.0,300.0,10.0,55.0,0.46182266,0.47393593,0.5514286,2026-01-25-09:29:34
6.0,1.8,40.0,260.0,10.0,45.0,0.37242085,0.40752217,0.3771288,2026-01-25-09:29:34
27.0,0.6,30.0,300.0,10.0,60.0,0.42705607,0.548867,0.22353742,2026-01-25-09:30:34
30.0,5.0,40.0,270.0,9.0,60.0,0.59600985,0.5205665,0.5360099,2026-01-25-09:30:34
25.0,2.9,40.0,270.0,5.0,35.0,0.4464532,0.38150248,0.40029562,2026-01-25-09:30:34
22.0,0.1,35.0,270.0,4.0,30.0,0.31085387,0.34602958,0.20029557,2026-01-25-09:30:34
30.0,4.8,40.0,300.0,9.0,60.0,0.59938776,0.54642856,0.5340817,2026-01-25-09:30:34
27.0,3.9,40.0,300.0,10.0,60.0,0.57453907,0.548867,0.49530613,2026-01-25-09:31:29
27.0,3.8,40.0,300.0,10.0,60.0,0.5720901,0.548867,0.49020407,2026-01-25-09:31:29
27.0,0.8,30.0,240.0,9.5,15.0,0.40705255,0.34809607,0.21225779,2026-01-25-09:31:29
27.0,4.4,40.0,300.0,10.0,60.0,0.58678395,0.548867,0.5208163,2026-01-25-09:31:29
11.0,3.9,30.0,70.0,3.5,35.0,0.24484283,0.17163794,0.25957894,2026-01-25-09:31:29
27.0,4.6,40.0,300.0,10.0,60.0,0.5916819,0.548867,0.5310204,2026-01-25-09:32:29
30.0,4.7,40.0,300.0,9.0,60.0,0.5969388,0.54642856,0.52897966,2026-01-25-09:32:29
30.0,4.7,35.0,290.0,9.0,40.0,0.5608468,0.47049755,0.46057478,2026-01-25-09:32:29
30.0,4.9,40.0,300.0,9.0,60.0,0.60183674,0.54642856,0.5391837,2026-01-25-09:32:29
23.0,4.9,40.0,70.0,9.5,40.0,0.5009254,0.28206158,0.47930682,2026-01-25-09:32:29
27.0,4.9,40.0,300.0,10.0,50.0,0.5990289,0.514867,0.5463265,2026-01-25-09:33:32
18.0,5.0,40.0,300.0,2.0,60.0,0.41866997,0.43832514,0.49428576,2026-01-25-09:33:32
27.0,4.9,40.0,300.0,10.0,60.0,0.5990289,0.548867,0.5463265,2026-01-25-09:33:32
30.0,1.6,35.0,300.0,9.0,60.0,0.48768705,0.54642856,0.3157143,2026-01-25-09:33:32
18.0,1.8,40.0,300.0,7.0,50.0,0.41714987,0.45789653,0.3667347,2026-01-25-09:33:32
19.0,5.0,40.0,300.0,3.0,60.0,0.43965518,0.45179805,0.5014286,2026-01-25-09:34:30
26.0,5.0,40.0,300.0,10.0,30.0,0.5948276,0.4441084,0.5514286,2026-01-25-09:34:30
27.0,4.8,40.0,300.0,10.0,60.0,0.5965799,0.548867,0.54122454,2026-01-25-09:34:30
27.0,5.0,40.0,300.0,10.0,50.0,0.60147786,0.514867,0.5514286,2026-01-25-09:34:30
27.0,5.0,40.0,300.0,10.0,55.0,0.60147786,0.53186697,0.5514286,2026-01-25-09:34:30
20.0,5.0,40.0,300.0,10.0,45.0,0.5549261,0.47855663,0.5514286,2026-01-25-09:35:26
27.0,5.0,40.0,180.0,10.0,60.0,0.5683744,0.44541875,0.51832515,2026-01-25-09:35:26
26.0,5.0,40.0,300.0,11.0,60.0,0.6113793,0.55682266,0.55857146,2026-01-25-09:35:26
20.0,4.1,35.0,230.0,11.0,60.0,0.49590662,0.4799261,0.4297373,2026-01-25-09:35:26
15.0,1.1,25.0,300.0,6.0,60.0,0.26646024,0.4729064,0.16367346,2026-01-25-09:35:26
30.0,4.9,40.0,300.0,8.5,40.0,0.5932653,0.47307143,0.5356122,2026-01-25-09:36:18
27.0,4.7,40.0,300.0,10.0,40.0,0.59413093,0.480867,0.5361225,2026-01-25-09:36:18
25.0,4.7,40.0,120.0,4.0,25.0,0.43275157,0.22661576,0.44361016,2026-01-25-09:36:18
9.0,4.7,35.0,300.0,6.5,60.0,0.39195523,0.46171185,0.4454762,2026-01-25-09:36:18
26.0,4.9,40.0,300.0,11.0,60.0,0.60893035,0.55682266,0.55346936,2026-01-25-09:36:18
26.0,4.5,40.0,300.0,11.0,60.0,0.59913445,0.55682266,0.53306127,2026-01-25-09:37:18
26.0,4.3,40.0,300.0,11.0,60.0,0.5942365,0.55682266,0.5228572,2026-01-25-09:37:18
26.0,4.1,40.0,300.0,11.0,60.0,0.58933854,0.55682266,0.51265305,2026-01-25-09:37:18
21.0,4.1,40.0,260.0,6.0,10.0,0.46524984,0.29187194,0.46590433,2026-01-25-09:37:18
26.0,4.7,40.0,290.0,11.0,60.0,0.6012738,0.548202,0.5405067,2026-01-25-09:37:18
26.0,5.0,40.0,300.0,10.5,60.0,0.60310346,0.5514655,0.555,2026-01-25-09:38:07
21.0,4.5,40.0,180.0,5.0,60.0,0.43716395,0.37529558,0.45710063,2026-01-25-09:38:07
15.0,3.3,35.0,130.0,7.5,55.0,0.36249706,0.32835716,0.33905584,2026-01-25-09:38:07
30.0,5.0,40.0,300.0,9.0,50.0,0.6042857,0.5124286,0.5442858,2026-01-25-09:38:07
26.0,5.0,40.0,300.0,11.0,50.0,0.6113793,0.5228227,0.55857146,2026-01-25-09:38:07
30.0,4.7,35.0,290.0,8.5,60.0,0.5522754,0.5324508,0.45700333,2026-01-25-09:39:12
26.0,4.0,40.0,300.0,10.0,60.0,0.57033783,0.54610837,0.5004082,2026-01-25-09:39:12
26.0,4.9,40.0,290.0,10.0,60.0,0.58962,0.5374877,0.5435679,2026-01-25-09:39:12
26.0,3.2,40.0,300.0,10.0,60.0,0.55074596,0.54610837,0.45959187,2026-01-25-09:39:12
26.0,3.3,40.0,300.0,11.0,60.0,0.5697467,0.55682266,0.47183672,2026-01-25-09:39:12
3.0,4.9,40.0,300.0,6.0,60.0,0.38681212,0.43980297,0.5177551,2026-01-25-09:40:07
1.0,4.9,40.0,300.0,6.0,55.0,0.37469387,0.4172857,0.5177551,2026-01-25-09:40:07
8.0,4.9,40.0,300.0,6.5,55.0,0.42405346,0.4419532,0.5213265,2026-01-25-09:40:07
26.0,4.9,40.0,300.0,10.0,55.0,0.5923786,0.52910835,0.5463265,2026-01-25-09:40:07
28.0,4.9,40.0,300.0,6.5,60.0,0.5467136,0.51412565,0.5213265,2026-01-25-09:40:07
26.0,3.6,35.0,300.0,11.0,60.0,0.5437603,0.55682266,0.4252381,2026-01-25-09:40:56
4.0,1.8,30.0,20.0,5.0,55.0,0.15974432,0.17829557,0.16364297,2026-01-25-09:40:56
26.0,3.3,35.0,210.0,9.0,60.0,0.4784823,0.45780787,0.3718391,2026-01-25-09:40:56
26.0,4.6,40.0,300.0,11.0,60.0,0.6015834,0.55682266,0.53816324,2026-01-25-09:40:56
26.0,4.6,35.0,210.0,9.0,15.0,0.51031905,0.3187734,0.43374383,2026-01-25-09:40:56
13.0,5.0,40.0,300.0,4.5,60.0,0.4279064,0.45131773,0.5121429,2026-01-25-09:41:56
14.0,5.0,40.0,300.0,4.5,60.0,0.43374386,0.45407635,0.5121429,2026-01-25-09:41:56
12.0,3.9,35.0,260.0,4.0,60.0,0.343521,0.4087192,0.37848938,2026-01-25-09:41:56
29.0,5.0,40.0,300.0,4.5,60.0,0.5213054,0.49545568,0.5121429,2026-01-25-09:41:56
29.0,0.9,30.0,140.0,4.5,20.0,0.31009266,0.2435936,0.15337908,2026-01-25-09:41:56
9.0,5.0,40.0,300.0,5.5,50.0,0.41859603,0.41699752,0.51928574,2026-01-25-09:42:55
9.0,4.8,40.0,290.0,5.5,50.0,0.41093946,0.40872166,0.50632304,2026-01-25-09:42:55
26.0,5.0,40.0,300.0,11.0,25.0,0.6113793,0.4378227,0.55857146,2026-01-25-09:42:55
26.0,4.8,40.0,290.0,11.0,50.0,0.60372275,0.5145468,0.54560876,2026-01-25-09:42:55
26.0,3.6,40.0,300.0,11.0,60.0,0.5770936,0.55682266,0.4871429,2026-01-25-09:42:55
26.0,5.0,40.0,300.0,11.0,40.0,0.6113793,0.48882267,0.55857146,2026-01-25-09:43:59
26.0,4.7,40.0,300.0,11.0,60.0,0.6040324,0.55682266,0.54326534,2026-01-25-09:43:59
26.0,4.8,40.0,300.0,11.0,60.0,0.6064814,0.55682266,0.5483674,2026-01-25-09:43:59
26.0,5.0,40.0,300.0,11.0,20.0,0.6113793,0.42082265,0.55857146,2026-01-25-09:43:59
26.0,5.0,40.0,290.0,11.0,55.0,0.6086207,0.5313744,0.55581284,2026-01-25-09:43:59
26.0,5.0,40.0,300.0,11.0,15.0,0.6113793,0.40382266,0.55857146,2026-01-25-09:44:23
11.0,4.9,40.0,70.0,2.0,20.0,0.31449685,0.116463065,0.42573538,2026-01-25-09:44:23
21.0,2.9,35.0,50.0,5.0,30.0,0.3287849,0.18708867,0.28008214,2026-01-25-09:44:23
15.0,0.9,30.0,100.0,8.0,15.0,0.26957542,0.19995567,0.1673446,2026-01-25-09:44:23
22.0,2.2,35.0,280.0,4.0,50.0,0.36504108,0.42023647,0.3030542,2026-01-25-09:44:23
26.0,5.0,40.0,300.0,11.0,45.0,0.6113793,0.50582266,0.55857146,2026-01-25-09:45:37
26.0,5.0,40.0,300.0,11.0,10.0,0.6113793,0.38682267,0.55857146,2026-01-25-09:45:37
26.0,5.0,40.0,300.0,11.0,35.0,0.6113793,0.47182268,0.55857146,2026-01-25-09:45:37
26.0,4.8,40.0,290.0,10.0,40.0,0.587171,0.47017735,0.5384659,2026-01-25-09:45:37
20.0,4.8,40.0,300.0,11.0,50.0,0.5656932,0.50627095,0.5483674,2026-01-25-09:45:37
30.0,0.9,25.0,300.0,9.0,60.0,0.40387756,0.54642856,0.17693877,2026-01-25-09:46:30
27.0,0.9,35.0,300.0,10.0,60.0,0.46773636,0.548867,0.2895238,2026-01-25-09:46:30
17.0,0.9,40.0,300.0,6.0,25.0,0.3736805,0.35942364,0.3136735,2026-01-25-09:46:30
6.0,3.2,35.0,100.0,10.5,60.0,0.33603328,0.3238793,0.34744662,2026-01-25-09:46:30
27.0,2.6,25.0,300.0,10.0,60.0,0.44270235,0.548867,0.2534694,2026-01-25-09:46:30
26.0,5.0,40.0,300.0,11.0,55.0,0.6113793,0.53982264,0.55857146,2026-01-25-09:47:35
20.0,5.0,40.0,300.0,11.0,30.0,0.57059115,0.43827096,0.55857146,2026-01-25-09:47:35
20.0,4.8,40.0,290.0,11.0,55.0,0.5629346,0.51482266,0.54560876,2026-01-25-09:47:35
26.0,4.9,40.0,300.0,10.5,60.0,0.6006545,0.5514655,0.5498979,2026-01-25-09:47:35
26.0,4.9,40.0,300.0,11.0,35.0,0.60893035,0.47182268,0.55346936,2026-01-25-09:47:35
26.0,5.0,40.0,300.0,11.0,30.0,0.6113793,0.4548227,0.55857146,2026-01-25-09:48:26
27.0,0.2,25.0,210.0,8.5,55.0,0.33404997,0.43976107,0.11996833,2026-01-25-09:48:26
20.0,4.9,40.0,300.0,11.0,40.0,0.5681422,0.47227094,0.55346936,2026-01-25-09:48:26
20.0,5.0,40.0,300.0,11.0,55.0,0.57059115,0.5232709,0.55857146,2026-01-25-09:48:26
26.0,4.9,40.0,300.0,11.0,45.0,0.60893035,0.50582266,0.55346936,2026-01-25-09:48:26
26.0,4.9,40.0,300.0,11.0,40.0,0.60893035,0.48882267,0.55346936,2026-01-25-09:49:15
27.0,4.5,25.0,290.0,10.0,60.0,0.48647434,0.5402463,0.3282618,2026-01-25-09:49:15
24.0,4.5,25.0,290.0,6.0,40.0,0.4014989,0.42180294,0.29969037,2026-01-25-09:49:15
30.0,2.7,35.0,300.0,9.0,60.0,0.51462585,0.54642856,0.36809528,2026-01-25-09:49:15
26.0,3.4,40.0,300.0,11.0,60.0,0.57219565,0.55682266,0.47693878,2026-01-25-09:49:15
7.0,5.0,40.0,300.0,10.5,55.0,0.4753448,0.4820517,0.555,2026-01-25-09:50:08
18.0,2.0,30.0,300.0,2.5,55.0,0.28621864,0.42668223,0.23187076,2026-01-25-09:50:08
6.0,5.0,40.0,200.0,8.5,40.0,0.41384235,0.3275542,0.5131281,2026-01-25-09:50:08
5.0,5.0,40.0,300.0,10.5,45.0,0.46189657,0.44253448,0.555,2026-01-25-09:50:08
7.0,5.0,40.0,300.0,10.0,55.0,0.46847293,0.47669455,0.5514286,2026-01-25-09:50:08
26.0,1.7,40.0,300.0,11.0,60.0,0.530563,0.55682266,0.3902041,2026-01-25-09:50:53
10.0,1.7,40.0,300.0,6.0,10.0,0.35085857,0.28911328,0.35448977,2026-01-25-09:50:53
